date,retweet,text,author
2016-07-27,False,"Six years later, and Republican leaders still have no credible #Obamacare alternative.",BarackObama
2016-07-26,False,Judge Garland is a well qualified nominee. Senate leaders refusal to even give him a hearing is unacceptable.,BarackObama
2016-07-26,False,Lets be clear #Obamacare is working and helping millions of Americans.,BarackObama
2016-07-26,False,"Its easy to be cynical, but theres no challenge we cant overcome. #ActOnClimate",BarackObama
2016-07-25,False,Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHate,BarackObama
2016-07-25,False,Restoring the Supreme Court to full strength must remain above Senate leaders petty politics. #DoYourJob,BarackObama
2016-07-25,False,The federal minimum wage hasnt been raised since 2009. 7.25 isnt enough to make ends meetwe need to #RaiseTheWage.,BarackObama
2016-07-23,False,Our economy is stronger today than it was before the crisis. President Obamahttp//ofa.bo/2a8qop4,BarackObama
2016-07-22,False,A reminder for Senate leaders Judge Garland has had strong bipartisan support in the past. #DoYourJob,BarackObama
2016-07-21,False,Our economy is making real progress.,BarackObama
2016-07-21,False,"By almost every economic measure, our economy is better off than it was eight years ago.",BarackObama
2016-07-21,False,Americas businesses have created more than 14 million new privatesector jobs over 76 straight months.,BarackObama
2016-07-20,False,"For three years in a row, heat records have been broken across the globe. We have to #ActOnClimate now.http//ofa.bo/29VhPcv",BarackObama
2016-07-19,False,Today marks 125 days since Judge Garlands nominationthe longest time in history from nomination to confirmation.,BarackObama
2016-07-13,False,Watch President Obama deliver remarks at the #DallasMemorial service yesterday.http//www.snappytv.com/tc/2352062,BarackObama
2016-07-04,False,Happy Fourth of July.,BarackObama
2016-07-03,False,Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel. President Obama,BarackObama
2016-07-01,False,Chicago raising its minimum wage is another reminder Congress needs to keep up and #RaiseTheWage for hardworking Americans nationwide.,BarackObama
2016-07-01,False,Congrats to Chicago and all those who fought to #RaiseTheWage. Boosting paychecks for hardworking Americans is the right thing to do.,BarackObama
2016-06-30,False,"We can do more than thoughts, prayers, and moments of silence. Add your voice to call on Congress to #DisarmHate.http//ofa.bo/d674",BarackObama
2016-06-30,False,Stretch it out and get readythe fundraising deadline is tonight. http//ofa.bo/gAL8,BarackObama
2016-06-30,False,An overwhelming majority of Americans agreeCongress needs to act. #DisarmHate,BarackObama
2016-06-30,False,"After Mondays #SCOTUS ruling, more unconstitutional restrictions on womens reproductive rights are falling.http//ofa.bo/b6BL",BarackObama
2016-06-29,False,A new historic goal in the fight to #ActOnClimate.,BarackObama
2016-06-28,False,Enough has been enough for a long time. Congress needs to vote on sensible gun legislation now. #DisarmHate,BarackObama
2016-06-28,False,She outworked her rivals ... and became a role model to millions of Americansincluding our two daughters. President Obama on Pat Summitt,BarackObama
2016-06-27,False,You dont need super powers to help push progress forward. Chip in today http//ofa.bo/xaw,BarackObama
2016-06-27,False,Todays #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices.,BarackObama
2016-06-27,False,The Supreme Court just struck down Texas overly restrictive abortion lawsa win for womens reproductive rights.http//ofa.bo/d65w,BarackObama
2016-06-26,False,We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLove,BarackObama
2016-06-26,False,President Obama designates the first national monument honoring the LGBT rights movement. http//ofa.bo/hAS6 #LoveIsLove,BarackObama
2016-06-26,False,We cant rest. Weve got to keep pushing for equality and acceptance and tolerance. President Obamahttp//ofa.bo/d65e,BarackObama
2016-06-26,False,Marriage equality is one year old. But we still have a long way to go for full equality. #LoveIsLove,BarackObama
2016-06-25,False,Weve made enormous progress toward full equality for LGBT Americans. Lets keep it going. #LoveIsLove,BarackObama
2016-06-24,False,Stonewall will be our first national monument to tell the story of the struggle for LGBT rights. President Obamahttp//ofa.bo/uaC,BarackObama
2016-06-24,False,A few words used by leading legal minds to describe Judge GarlandPhenomenalExceptionally brightFairminded,BarackObama
2016-06-24,False,"Because Senate leaders refuse to do their jobs, the Supreme Court cannot properly do its job. #DoYourJob",BarackObama
2016-06-23,False,Congress Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHate,BarackObama
2016-06-22,False,We need more than moments of silence. We need action. And thats whats going on in the House now http//ofa.bo/yc8 #NoBillNoBreak,BarackObama
2016-06-22,False,The kind of obstruction were seeing from Senate leaders is unprecedented. #DoYourJob,BarackObama
2016-06-19,False,"To me, fatherhood means being there. President Obamahttp//ofa.bo/e63s",BarackObama
2016-06-19,False,Happy Fathers Day to all the dads out there.,BarackObama
2016-06-18,False,President Obama has taken unprecedented steps to protect our land and water for future generations.,BarackObama
2016-06-17,False,"This week, people all over the world came together to stand with the LGBT communitytake a lookhttp//ofa.bo/jAG1",BarackObama
2016-06-10,False,"Today, #LoveIsLove in all 50 states. But millions of Americans are still fighting to end discriminationjoin themhttp//ofa.bo/uZC",BarackObama
2016-06-09,False,Watch President Obama Slow Jam the News on @FallonTonight at 1135 p.m. ET. #POTUSonFallon,BarackObama
2016-06-08,False,Be proud of how far weve comeand continue to push for progress. #LoveIsLove,BarackObama
2016-06-07,False,Senate leaders refusal to give Judge Garland a fair hearing is pure politics. #DoYourJob,BarackObama
2016-06-07,False,Love looks good on you. Wear it with pride http//ofa.bo/fAHy #LoveIsLove,BarackObama
2016-06-07,False,This month and every month. #LoveIsLove,BarackObama
2016-06-06,False,Unemployment rate Federal deficit Uninsured rate ,BarackObama
2016-06-06,False,Watch as President Obama tackles four common myths about our economy.http//www.snappytv.com/tc/2061998,BarackObama
2016-06-04,False,We pray that the greatest fighter of them all finally rests in peace. President Obama #RIPMuhammadAli,BarackObama
2016-06-03,False,Its time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob,BarackObama
2016-06-02,False,Watch This is why people across the country have decided to #WearOrange today.https//amp.twimg.com/v/43b27caf351643d69a0e93c956048e13,BarackObama
2016-06-02,False,Gun violence takes too many lives in our country. Congress must do something about itadd your name if you agreehttp//ofa.bo/wZa,BarackObama
2016-06-02,False,"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange",BarackObama
2016-06-02,False,The noise around gun violence is loud.But we can be louder.#WearOrange,BarackObama
2016-06-02,False,Join the thousands of people calling on Congress to do something about gun violenceadd your name http//ofa.bo/yYs #WearOrange,BarackObama
2016-06-02,False,Gun violence takes far too many lives in America. Congress needs to act. #WearOrange,BarackObama
2016-06-01,False,Speak out against gun violence#WearOrange tomorrow. https//amp.twimg.com/v/43b27caf351643d69a0e93c956048e13,BarackObama
2016-06-01,False,This is progressbut theres still more work to do to make sure our economy works for everybody.,BarackObama
2016-05-31,False,"Because some Senate leaders wont do their jobs, the Supreme Court cant fully do its job. #DoYourJob",BarackObama
2016-05-30,False,"Today, and every day, let us remember the servicemen and women we have lost. President Obama",BarackObama
2016-05-30,False,"This Memorial weekend, I hope youll join me in acts of remembrance. President Obamahttp//ofa.bo/yY1",BarackObama
2016-05-27,False,A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their planshttp//ofa.bo/gAF2,BarackObama
2016-05-27,False,Enter now for the chance to get some pointers from the CommanderinChief. http//ofa.bo/e5zg,BarackObama
2016-05-26,False,Judge GarlandIndependent mind Highly qualified Has had bipartisan support Senate leaders #DoYourJobhttps//amp.twimg.com/v/1ef21d28e40a4a92b99864b42041bfd7,BarackObama
2016-05-26,False,Tell your friends you fist bumped President Obamaenter now for your chance. http//ofa.bo/fAEq,BarackObama
2016-05-25,False,Senate leaders obstruction of our Supreme Court is completely unprecedented. #DoYourJob,BarackObama
2016-05-25,False,Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob,BarackObama
2016-05-25,False,Get some face time with President Obama. Enter now for your chance to meet him http//ofa.bo/a63a,BarackObama
2016-05-24,False,Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history.https//amp.twimg.com/v/1ef21d28e40a4a92b99864b42041bfd7,BarackObama
2016-05-23,False,"President Obama did his job, now its time for the Senate to fulfill its dutiessay you agree http//ofa.bo/jA9Z #DoYourJob",BarackObama
2016-05-22,False,"On average, its taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob",BarackObama
2016-05-21,False,This week my administration took a step to help more workers get the overtime pay theyve earned. President Obamahttp//ofa.bo/a61v,BarackObama
2016-05-21,False,"In the weekly address, President Obama discusses expanding #overtime for millions of American workers http//ofa.bo/a61v",BarackObama
2016-05-20,False,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy http//ofa.bo/e5wp #DoYourJob,BarackObama
2016-05-20,False,Editorial boards across the country are telling Senate leaders #DoYourJob.,BarackObama
2016-05-19,False,The uninsured rate just hit 9.1 percentthe lowest ever recorded.http//ofa.bo/a61L,BarackObama
2016-05-19,False,"Thanks to the new #overtime rule, millions of hardworking Americans will have more economic security.",BarackObama
2016-05-18,False,This is a big day for millions of middleclass workers.,BarackObama
2016-05-17,False,Heres your chance Tell President Obama what youre most thankful forin person. http//ofa.bo/yUS,BarackObama
2016-05-17,False,"Judge Garlands former clerks have a lot to say about his record, worklife balance, and moretake a lookhttp//ofa.bo/d5wm",BarackObama
2016-05-17,False,Its time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob,BarackObama
2016-05-16,False,April was the seventh consecutive month of recordhigh temperatures. We need to #ActOnClimate.http//ofa.bo/c5vH,BarackObama
2016-05-13,False,Change happens because people like you fight to make it happen.,BarackObama
2016-05-13,False,Senate leaders should listen to the American people. #DoYourJob,BarackObama
2016-05-12,False,The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate,BarackObama
2016-05-12,False,We cant afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob,BarackObama
2016-05-11,False,The Senate should give President Obamas Supreme Court nominee a fair hearing and an upordown vote. #DoYourJobhttps//amp.twimg.com/v/7344acc3b4f34b9eab462d869b2ec73c,BarackObama
2016-05-10,False,Judge Garland has impeccable credentialshe deserves a fair hearing from the Senate. #DoYourJob,BarackObama
2016-05-09,False,Partisan obstructionism shouldnt hold back our Supreme Court. #DoYourJob,BarackObama
2016-05-08,False,"This Mothers Day, say thank you. Say, I love you. President Obamahttp//ofa.bo/uRT",BarackObama
2016-05-06,False,74 consecutive monthsmore than six yearsof privatesector job growth. Lets keep up the progress.,BarackObama
2016-05-06,False,"The economy added 160,000 jobs in Aprila recordbreaking 74 months of privatesector job growth.",BarackObama
